Audience View,Date,Aggregation,Audience Size
Your total audience,2026-06-09,Monthly,115000

Interests
Category,Bulk Sheet Category,Percent of audience,Affinity,Interest,Bulk Sheet Interests,Percent of audience,Affinity
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Outfit,"{'name': 'Wedding Outfit', 'id': '953811328161'}",0.229,0.656
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Decor,"{'name': 'Wedding Decor', 'id': '919736858270'}",0.226,0.849
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Stationery,"{'name': 'Wedding Stationery', 'id': '916276424875'}",0.221,1.228
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Beauty,"{'name': 'Wedding Beauty', 'id': '957409379399'}",0.143,0.573
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Photography and Videography,"{'name': 'Wedding Photography and Videography', 'id': '960441076276'}",0.114,0.938
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Theme,"{'name': 'Wedding Theme', 'id': '942351364884'}",0.104,1.013
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Jewelry and Accessories,"{'name': 'Wedding Jewelry and Accessories', 'id': '903419085548'}",0.101,0.762
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Event,"{'name': 'Wedding Event', 'id': '918730759391'}",0.088,0.584
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Favors and Gifts,"{'name': 'Wedding Favors and Gifts', 'id': '945051572260'}",0.035,0.805
Finance,"{'name': 'Finance', 'id': '913207199297'}",0.137,2.593,Real Estate,"{'name': 'Real Estate', 'id': '961375696718'}",0.049,1.414
Finance,"{'name': 'Finance', 'id': '913207199297'}",0.137,2.593,Financial Planning,"{'name': 'Financial Planning', 'id': '922373956527'}",0.021,0.391
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.055,1.063,Children Clothing,"{'name': 'Children Clothing', 'id': '956070689933'}",0.366,1.153
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.055,1.063,Teen Clothing,"{'name': 'Teen Clothing', 'id': '930262486893'}",0.217,0.695
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.055,1.063,Baby Clothing,"{'name': 'Baby Clothing', 'id': '896035134714'}",0.067,0.577

Countries,Percent of audience
Other,0.557
United States,0.118
India,0.079
Brazil,0.056
Russian Federation,0.051
Germany,0.035
Mexico,0.028
France,0.028
United Kingdom,0.026
Indonesia,0.022

Metros,Percent of audience
Los Angeles,0.058
New York,0.048
Seattle-Tacoma,0.029
"Washington, DC (Hagrstwn)",0.025
Omaha,0.023
San Francisco-Oak-San Jose,0.023
Chicago,0.022
"Charleston, SC",0.021
Dallas-Ft. Worth,0.019
Atlanta,0.019

Gender,Percent of audience
Male,0.492
Female,0.438
Unspecified & custom,0.07

Device,Percent of audience
Web,0.451
Android Mobile,0.415
iPhone,0.331
iPad,0.086
Mobile Web,0.075
Android Tablet,0.04

Age,Percent of audience
25-34,0.346
35-44,0.203
18-24,0.187
55-64,0.07
45-49,0.069
50-54,0.053
65+,0.04

