Audience View,Date,Aggregation,Audience Size
Your total audience,2026-05-22,Monthly,66000

Interests
Category,Bulk Sheet Category,Percent of audience,Affinity,Interest,Bulk Sheet Interests,Percent of audience,Affinity
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.368,1.063,Wedding Favors and Gifts,"{'name': 'Wedding Favors and Gifts', 'id': '945051572260'}",0.042,0.968
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.351,1.634,Men's Style,"{'name': ""Men's Style"", 'id': '903212673711'}",0.584,1.495
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.351,1.634,Men's Outfit by Occasions,"{'name': ""Men's Outfit by Occasions"", 'id': '954653184301'}",0.246,1.409
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.351,1.634,Men's Shirts and Top,"{'name': ""Men's Shirts and Top"", 'id': '912569390244'}",0.069,0.375
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.351,1.634,Men's Accessories,"{'name': ""Men's Accessories"", 'id': '958492379934'}",0.066,1.833
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.351,1.634,Men's Shoes,"{'name': ""Men's Shoes"", 'id': '925332366872'}",0.058,1.383
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.351,1.634,Men's Coats and Jacket,"{'name': ""Men's Coats and Jacket"", 'id': '945254310457'}",0.036,2.04
Finance,"{'name': 'Finance', 'id': '913207199297'}",0.149,2.777,Real Estate,"{'name': 'Real Estate', 'id': '961375696718'}",0.048,1.388
Finance,"{'name': 'Finance', 'id': '913207199297'}",0.149,2.777,Financial Planning,"{'name': 'Financial Planning', 'id': '922373956527'}",0.017,0.325
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.06,1.151,Children Clothing,"{'name': 'Children Clothing', 'id': '956070689933'}",0.362,1.136
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.06,1.151,Teen Clothing,"{'name': 'Teen Clothing', 'id': '930262486893'}",0.193,0.62
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.06,1.151,Baby Clothing,"{'name': 'Baby Clothing', 'id': '896035134714'}",0.074,0.632

Countries,Percent of audience
Other,0.575
United States,0.113
India,0.062
Brazil,0.06
Russian Federation,0.055
Germany,0.034
France,0.03
Mexico,0.027
Japan,0.022
"Korea, Republic of",0.022

Metros,Percent of audience
Los Angeles,0.065
New York,0.05
"Charleston, SC",0.029
Seattle-Tacoma,0.028
San Francisco-Oak-San Jose,0.028
Omaha,0.027
"Washington, DC (Hagrstwn)",0.024
Chicago,0.02
Phoenix (Prescott),0.017
Dallas-Ft. Worth,0.016

Gender,Percent of audience
Male,0.481
Female,0.448
Unspecified & custom,0.071

Device,Percent of audience
Web,0.517
Android Mobile,0.386
iPhone,0.315
iPad,0.079
Mobile Web,0.074
Android Tablet,0.04

Age,Percent of audience
25-34,0.34
35-44,0.218
18-24,0.156
55-64,0.082
45-49,0.082
50-54,0.064
65+,0.039

