Audience View,Date,Aggregation,Audience Size
Your total audience,2026-05-18,Monthly,56000

Interests
Category,Bulk Sheet Category,Percent of audience,Affinity,Interest,Bulk Sheet Interests,Percent of audience,Affinity
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.373,1.076,Wedding Favors and Gifts,"{'name': 'Wedding Favors and Gifts', 'id': '945051572260'}",0.044,1.019
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.352,1.634,Men's Style,"{'name': ""Men's Style"", 'id': '903212673711'}",0.58,1.484
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.352,1.634,Men's Outfit by Occasions,"{'name': ""Men's Outfit by Occasions"", 'id': '954653184301'}",0.241,1.385
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.352,1.634,Men's Shirts and Top,"{'name': ""Men's Shirts and Top"", 'id': '912569390244'}",0.07,0.378
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.352,1.634,Men's Accessories,"{'name': ""Men's Accessories"", 'id': '958492379934'}",0.065,1.802
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.352,1.634,Men's Shoes,"{'name': ""Men's Shoes"", 'id': '925332366872'}",0.059,1.399
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.352,1.634,Men's Coats and Jacket,"{'name': ""Men's Coats and Jacket"", 'id': '945254310457'}",0.035,2.0
Finance,"{'name': 'Finance', 'id': '913207199297'}",0.151,2.811,Real Estate,"{'name': 'Real Estate', 'id': '961375696718'}",0.048,1.364
Finance,"{'name': 'Finance', 'id': '913207199297'}",0.151,2.811,Financial Planning,"{'name': 'Financial Planning', 'id': '922373956527'}",0.019,0.349
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.061,1.156,Children Clothing,"{'name': 'Children Clothing', 'id': '956070689933'}",0.367,1.153
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.061,1.156,Teen Clothing,"{'name': 'Teen Clothing', 'id': '930262486893'}",0.185,0.592
Children's Fashion,"{'name': ""Children's Fashion"", 'id': '903733943146'}",0.061,1.156,Baby Clothing,"{'name': 'Baby Clothing', 'id': '896035134714'}",0.075,0.642

Countries,Percent of audience
Other,0.576
United States,0.112
Brazil,0.061
India,0.06
Russian Federation,0.055
Germany,0.034
France,0.031
Mexico,0.026
Japan,0.022
Turkey,0.022

Metros,Percent of audience
Los Angeles,0.071
New York,0.052
Omaha,0.029
"Charleston, SC",0.029
San Francisco-Oak-San Jose,0.028
Seattle-Tacoma,0.027
"Washington, DC (Hagrstwn)",0.022
Chicago,0.019
Phoenix (Prescott),0.018
Dallas-Ft. Worth,0.016

Gender,Percent of audience
Male,0.48
Female,0.449
Unspecified & custom,0.072

Device,Percent of audience
Web,0.525
Android Mobile,0.386
iPhone,0.31
iPad,0.077
Mobile Web,0.076
Android Tablet,0.041

Age,Percent of audience
25-34,0.337
35-44,0.222
18-24,0.151
55-64,0.085
45-49,0.085
50-54,0.066
65+,0.039

